"RIAGENDR","RIDAGEYR","RIDRETH3","DMQMILIZ","DMDBORN4","DMDCITZN","DMDEDUC2","SIALANG","SIAINTRP","DMDFMSIZ","DMDHHSZA","DMDHHSZB","DMDHHSZE","DMDHRGND","DMDHRAGE","DMDHRBR4","DMDHREDU","DMDHRMAR","WTINT2YR","INDFMPIR"
"2",59,"6",0,"2","1","3","1","1",2,0,0,0,"1",59,"2","4","1",15784.614923,4.51
"2",74,"1",0,"2","2","1","2","2",2,0,0,2,"1",80,"2","1","1",15107.120526,0.61
"1",25,"3",0,"1","1","3","1","2",1,0,0,0,"1",25,"1","3","5",29568.883445,0.73
"1",78,"7",0,"2","2","3","1","2",3,0,0,3,"1",80,"2","2","1",13097.101085,1.79
"1",42,"4",1,"1","1","5","1","2",6,0,3,0,"1",39,"1","5","1",22314.41365,3.96
"2",61,"3",0,"1","1","5","1","2",1,0,0,1,"2",61,"1","5","3",22592.758045,1.27
"2",30,"1",0,"2","2","2","2","2",4,1,1,0,"1",36,"2","1","6",44689.831331,1.06
"1",31,"4",0,"1","1","3","1","2",3,0,0,0,"2",51,"1","2","5",21527.63823,1.52
"1",47,"2",0,"1","1","2","1","2",1,0,0,0,"1",47,"1","2","5",36021.238135,0.61
"2",23,"3",0,"1","1","3","1","2",4,1,0,1,"1",23,"1","3","1",106554.218364,2.31
"1",25,"3",0,"1","1","5","1","2",2,0,0,0,"2",26,"1","5","6",70487.254122,0.36
"1",62,"4",0,"1","1","2","1","2",2,0,0,1,"1",62,"1","2","1",9359.80207,0.84
"1",20,"3",1,"1","1","4","1","2",1,0,0,0,"1",20,"1","4","5",95090.83059,1.91
"1",58,"3",0,"1","1","5","1","2",4,0,1,0,"1",58,"1","5","1",105137.352368,5
"1",76,"3",0,"1","1","4","1","2",2,0,0,2,"1",76,"1","4","1",65801.208454,3.12
"2",52,"2",0,"2","1","2","2","2",2,0,0,0,"2",52,"2","2","5",15968.19652,2.23
"1",36,"1",0,"1","1","4","1","2",6,2,2,0,"1",36,"1","4","6",57439.608819,0.28
"1",52,"6",0,"2","1","3","1","2",7,1,2,0,"1",54,"2","5","1",14410.037941,3.53
"1",33,"3",0,"1","1","5","1","2",5,3,0,0,"2",29,"1","5","1",65524.759039,1.13
"1",39,"6",0,"2","1","4","1","2",4,1,1,0,"1",39,"2","4","1",14894.939487,2.73
"2",80,"3",0,"1","1","3","1","2",1,0,0,1,"2",80,"1","3","3",55679.66403,1.97
"1",51,"3",0,"2","2","5","1","2",4,0,2,0,"1",51,"2","5","1",113174.410861,5
"2",48,"3",0,"1","1","2","1","2",5,0,2,0,"2",48,"1","2","5",22866.073366,0.91
"2",32,"1",0,"2","2","3","2","1",6,3,2,0,"2",32,"2","3","6",23015.093413,0.38
"1",31,"4",0,"2","2","5","1","2",1,0,0,0,"1",31,"2","5","5",24822.231629,5
"2",69,"3",0,"1","1","4","1","2",2,0,0,2,"1",76,"1","4","1",109638.490389,4.13
"1",23,"4",0,"1","1","3","1","2",2,0,0,0,"2",45,"1","2","5",24221.180924,2.58
"2",63,"2",0,"2","2","1","2","2",4,1,0,1,"1",42,"1","4","1",9214.494033,1.68
"2",47,"6",0,"2","1","5","1","2",3,0,0,0,"1",50,"2","5","1",16896.534231,3.03
"2",68,"3",0,"1","1","5","1","2",2,0,0,2,"2",68,"1","5","1",94037.983978,1.64
"1",32,"6",0,"2","2","5","1","2",2,0,0,0,"2",34,"2","3","1",15416.614291,5
"1",49,"1",0,"1","1","4","1","2",4,0,1,2,"1",78,"1","2","1",36021.238135,2.12
"2",50,"1",0,"2","2","1","2","2",6,2,0,0,"2",33,"2","3","6",12931.678916,0.47
"2",41,"4",0,"1","1","4","1","2",5,1,1,0,"2",41,"1","4","1",14833.550967,0.9
"2",63,"3",0,"1","1","4","1","2",4,1,0,2,"1",65,"1","5","1",93050.196582,4.67
"1",31,"3",0,"1","1","5","1","2",2,0,0,0,"1",31,"1","5","1",87963.733522,5
"1",57,"3",0,"1","1","4","1","2",5,0,2,0,"1",57,"1","4","1",56499.579372,3.22
"2",34,"6",0,"2","2","3","1","1",2,0,0,0,"2",34,"2","3","1",14804.465691,5
"2",33,"6",0,"2","2","5","1","2",4,1,1,0,"1",38,"2","5","1",17862.815519,4.19
"1",67,"4",1,"1","1","4","1","2",1,0,0,1,"1",67,"1","4","5",15098.935725,2.14
"2",31,"3",0,"1","1","4","1","2",4,1,1,0,"1",32,"1","3","6",107737.369017,4.67
"1",72,"3",1,"1","1","4","1","2",2,0,0,2,"1",72,"1","4","1",83918.343235,3.81
"1",55,"3",0,"1","1","3","1","2",2,0,0,0,"1",55,"1","3","1",34612.054887,0.99
"2",52,"2",0,"1","1","4","1","2",1,0,0,0,"2",52,"1","4","5",21475.267749,4.7
"1",55,"4",0,"1","1","2","1","2",1,0,0,0,"1",55,"1","2","2",27165.409991,0.54
"2",41,"3",0,"1","1","5","1","2",5,0,3,0,"2",41,"1","5","1",63047.405606,5
"2",47,"3",0,"1","1","4","1","2",4,0,1,0,"2",47,"1","4","1",56745.623938,2.59
"1",25,"3",0,"1","1","3","1","2",3,1,0,0,"2",25,"1","4","1",22990.398618,2.56
"2",40,"6",0,"2","1","5","1","2",5,0,1,1,"2",40,"2","5","1",14041.392013,5
"2",38,"4",0,"1","1","4","1","2",4,0,3,0,"2",38,"1","4","3",32557.065669,2.68
"2",74,"3",0,"1","1","4","1","2",1,0,0,1,"2",74,"1","4","1",73164.294421,1.89
"2",23,"1",0,"2","2","4","1","2",3,1,0,0,"1",25,"1","4","1",54764.120386,2.82
"2",50,"3",0,"1","1","4","1","2",3,0,0,1,"2",54,"1","5","3",115530.553375,5
"2",62,"4",0,"1","1","4","1","2",1,0,0,2,"2",80,"1","5","2",15233.220353,1.85
"1",22,"2",0,"2","1","4","1","2",4,2,0,0,"1",22,"2","4","6",42359.459875,0.59
"2",66,"1",0,"2","1","1","2","1",3,0,0,2,"1",34,"1","3","6",15107.120526,1.05
"2",51,"4",1,"1","1","3","1","2",4,1,1,0,"2",42,"1","5","1",26836.884023,5
"2",40,"1",0,"2","1","5","1","2",5,1,1,0,"2",40,"2","5","1",37554.608645,5
"1",38,"7",0,"1","1","2","1","2",6,0,3,0,"1",38,"1","2","1",23687.854478,0.78
"2",35,"4",0,"1","1","4","1","2",3,0,1,0,"2",35,"1","4","6",43551.178906,5
"1",56,"6",0,"2","1","1","1","2",4,0,0,0,"1",56,"2","1","1",13242.080991,1.68
"1",59,"3",0,"1","1","3","1","2",2,0,0,0,"1",59,"1","3","1",112101.255873,5
"1",57,"4",0,"1","1","5","1","2",1,0,0,0,"1",57,"1","5","3",26052.931107,2.18
"2",48,"7",0,"1","1","5","1","2",5,1,1,0,"1",50,"1","2","1",23696.197283,0.66
"2",38,"3",0,"1","1","3","1","2",4,0,2,0,"1",43,"1","3","1",78652.082618,2.55
"2",46,"1",0,"2","2","1","2","2",3,0,0,1,"1",58,"2","2","1",31164.227097,1.52
"2",62,"3",0,"1","1","4","1","2",3,0,0,2,"1",68,"1","4","1",58922.177474,2.53
"1",52,"1",0,"1","1","2","1","2",2,0,0,1,"1",75,"1","2","2",31463.897254,1.01
"1",45,"1",0,"2","2","3","2","2",1,0,0,0,"1",45,"2","3","1",37279.630785,1.71
"1",52,"3",0,"1","1","5","1","2",5,0,1,0,"1",52,"1","5","1",112101.255873,3.58
"1",29,"3",0,"1","1","4","1","2",1,0,0,0,"1",29,"1","4","5",88325.019537,3.22
"2",66,"6",0,"2","1","4","1","2",2,0,0,2,"1",73,"2","5","1",17387.795344,3.18
"2",26,"3",0,"1","1","5","1","2",2,0,0,0,"2",26,"1","5","6",72205.619595,0.36
"1",33,"2",0,"2","1","3","1","2",3,1,0,0,"2",39,"2","5","1",44045.115488,5
"2",55,"3",0,"1","1","2","1","2",2,0,0,0,"2",55,"1","2","1",29756.246062,2.58
"1",80,"3",0,"1","1","1","1","2",1,0,0,1,"1",80,"1","1","5",9722.198847,1.22
"2",20,"3",0,"1","1","4","1","2",3,0,0,0,"2",52,"1","5","1",88151.340996,5
"2",51,"2",0,"2","1","2","2","2",2,0,0,0,"1",39,"2","2","1",21023.07202,2.13
"2",33,"4",0,"1","1","3","1","2",5,2,2,0,"2",33,"1","3","5",29559.588398,0.36
"1",38,"4",0,"2","1","4","1","2",1,0,0,0,"1",38,"2","4","4",29709.029952,4.8
"1",75,"6",0,"2","2","2","1","2",3,0,0,1,"1",75,"2","2","2",22910.896036,5
"1",65,"3",0,"1","1","1","1","2",7,0,3,2,"2",66,"1","2","1",27641.861615,1.01
"2",46,"3",0,"1","1","4","1","2",2,0,0,0,"1",55,"1","3","1",35144.965287,0.99
"1",75,"4",0,"1","1","2","1","2",1,0,0,1,"1",75,"1","2","2",12767.787483,0.7
"1",49,"3",0,"1","1","5","1","2",4,0,1,0,"2",48,"1","3","3",88390.326515,5
"1",78,"1",0,"1","1","4","1","2",2,0,0,2,"1",78,"1","4","1",15866.435364,2.19
"2",80,"3",0,"1","1","4","1","2",2,0,0,2,"1",74,"2","3","1",32511.51812,4.77
"1",55,"1",0,"2","1","1","2","2",4,0,2,0,"1",55,"2","1","4",17972.979821,0.92
"1",47,"4",0,"2","1","5","1","2",2,0,0,0,"1",47,"2","5","1",24090.335147,5
"1",41,"4",0,"1","1","3","1","2",3,0,0,2,"1",80,"1","4","1",29726.361082,3.03
"1",70,"4",1,"1","1","4","1","2",1,0,0,1,"1",70,"1","4","3",9936.368879,3.83
"1",47,"1",0,"1","1","4","1","2",3,1,0,0,"1",47,"1","4","5",28509.568141,1.02
"1",44,"3",1,"1","1","4","1","2",7,0,4,0,"1",44,"1","4","1",20038.213485,0.88
"1",57,"3",0,"1","1","3","1","2",1,0,0,1,"1",68,"1","3","5",100747.146655,0.7
"1",54,"6",0,"2","1","5","1","2",7,1,2,0,"1",54,"2","5","1",14410.037941,3.53
"2",40,"2",0,"1","1","3","1","2",5,2,0,0,"2",40,"1","3","3",28218.956804,1.45
"1",37,"3",1,"1","1","3","1","2",3,1,1,0,"1",37,"1","3","3",24877.308693,0.59
"2",39,"2",0,"2","2","5","1","2",3,1,0,0,"2",39,"2","5","1",34427.412184,5
"2",60,"3",0,"1","1","4","1","2",1,0,0,1,"2",60,"1","4","2",33532.358164,0.77
"2",80,"3",0,"1","1","4","1","2",2,0,0,1,"2",56,"1","3","3",40713.637416,1.55
"1",70,"3",0,"1","1","5","1","2",3,0,0,2,"1",70,"1","5","1",41891.342754,5
"2",49,"3",0,"1","1","5","1","2",1,0,0,0,"2",49,"1","5","3",72433.781494,4.35
"2",45,"3",0,"1","1","3","1","2",3,0,1,0,"1",52,"1","4","1",93308.459231,3.07
"1",39,"6",0,"2","1","5","1","2",3,0,1,0,"1",39,"2","5","1",21886.594284,5
"2",43,"1",0,"1","1","5","1","2",4,0,2,0,"2",43,"1","5","1",25298.187121,3.82
"1",26,"3",0,"1","1","4","1","2",2,0,0,1,"1",61,"1","5","3",107509.123719,5
"2",75,"3",0,"1","1","3","1","2",2,0,0,2,"1",76,"1","4","1",80549.006362,4.13
"2",39,"4",0,"1","1","5","1","2",7,0,4,0,"2",39,"1","5","6",37499.28258,2.49
"1",65,"3",1,"1","1","5","1","2",2,0,0,2,"2",72,"1","4","1",107388.865186,5
"2",41,"2",0,"2","1","2","1","2",4,1,1,0,"2",41,"2","2","5",19423.405323,0.37
"2",52,"4",0,"1","1","3","1","2",5,0,0,0,"1",55,"1","2","1",23828.588814,1.52
"1",45,"1",0,"2","2","3","2","2",1,0,0,0,"1",47,"2","1","6",29058.926776,1.39
"2",59,"7",0,"1","1","4","1","2",1,0,0,0,"2",59,"1","4","3",19675.002749,0.84
"1",30,"1",0,"1","1","2","1","2",5,2,0,1,"2",65,"2","4","2",25882.314144,2.87
"2",39,"6",0,"2","2","5","1","2",4,2,1,0,"1",51,"2","5","1",20322.425025,5
"1",54,"3",1,"1","1","4","1","2",2,0,0,0,"1",54,"1","4","1",101663.764284,5
"2",42,"2",0,"2","2","1","2","2",6,0,3,0,"1",41,"2","4","6",22020.047933,1.58
"2",31,"4",0,"1","1","4","1","2",7,2,3,2,"1",75,"1","2","1",18250.835435,0.48
"2",77,"3",0,"1","1","3","1","2",3,0,0,2,"1",80,"1","5","2",44162.166329,2.78
"2",64,"6",0,"2","2","1","1","1",3,0,0,2,"1",61,"2","1","1",24447.338933,2.2
"2",62,"4",0,"1","1","3","1","2",2,0,0,1,"1",55,"1","4","1",14361.229012,4.64
"2",35,"1",0,"1","1","2","1","2",4,1,1,0,"2",35,"1","2","1",31339.522934,2.51
"2",62,"3",0,"1","1","2","1","2",1,0,0,1,"2",62,"1","2","2",110260.91393,1.46
"1",69,"3",0,"1","1","4","1","2",1,0,0,1,"1",69,"1","4","2",34002.622995,1.03
"2",43,"3",0,"2","1","4","1","2",4,0,1,0,"1",50,"2","1","1",52119.49921,2.52
"1",30,"6",0,"2","2","5","1","2",1,0,0,0,"1",30,"2","5","5",18665.694771,5
"2",76,"3",0,"1","1","4","1","2",7,2,0,1,"2",76,"1","4","3",32459.194019,2.39
"1",41,"4",0,"1","1","4","1","2",4,0,2,0,"1",41,"1","4","1",23568.774431,5
"1",62,"4",0,"1","1","3","1","2",1,0,0,1,"1",62,"1","3","3",14122.831429,1.74
"1",58,"3",0,"1","1","5","1","2",4,0,1,0,"1",58,"1","5","1",89536.217554,5
"1",22,"1",0,"1","1","3","1","2",7,0,4,0,"1",40,"1","3","6",50262.841251,2.25
"1",29,"6",0,"2","1","4","1","2",7,3,0,0,"1",58,"2","4","1",18455.162152,1.4
"1",37,"1",0,"2","1","2","2","2",5,1,2,0,"2",35,"2","3","1",57439.608819,2.9
"1",23,"3",0,"1","1","5","1","2",1,0,0,0,"1",24,"1","5","5",69766.055661,5
"2",30,"3",0,"1","1","4","1","2",4,0,1,1,"2",57,"1","4","1",69999.977334,4.61
"2",77,"4",0,"1","1","2","1","2",3,0,0,1,"2",77,"1","2","2",23698.912694,0.97
"2",50,"4",0,"1","1","4","1","2",2,0,2,0,"2",50,"1","4","1",19256.385669,1.91
"2",20,"7",0,"1","1","4","1","2",2,0,0,0,"1",20,"1","3","1",44226.961684,1.27
"1",63,"3",0,"1","1","5","1","2",1,0,0,1,"1",63,"1","5","5",73492.605605,2.19
"1",64,"1",0,"1","1","4","1","2",2,0,0,2,"1",64,"1","4","1",12968.406808,3.09
"2",55,"6",0,"2","1","5","1","2",2,0,0,0,"2",55,"2","5","3",18376.472408,5
"2",66,"3",0,"1","1","4","1","2",4,0,1,2,"1",71,"1","4","1",25554.085894,1.05
"1",70,"3",1,"1","1","3","1","2",2,0,0,2,"1",70,"1","3","1",13810.070861,0.12
"2",62,"2",0,"2","1","2","2","2",1,0,0,1,"2",62,"2","2","3",18378.979782,1.57
"1",59,"6",0,"2","1","4","1","1",3,0,0,1,"1",59,"2","4","3",12217.843877,0.81
"2",43,"6",0,"2","1","3","1","2",5,0,3,0,"1",54,"1","5","1",20457.395103,3.37
"1",50,"2",0,"1","1","2","1","2",3,0,0,1,"1",50,"1","2","1",31145.547232,3.33
"1",59,"1",0,"2","2","3","1","2",2,0,0,0,"1",59,"2","3","1",22397.126869,2.19
"1",49,"1",1,"1","1","4","1","2",1,0,0,0,"1",49,"1","4","3",36183.171056,4.97
"2",28,"2",0,"2","1","5","1","2",1,0,0,0,"1",28,"1","5","6",50073.335132,1.71
"2",37,"4",0,"1","1","4","1","2",6,1,4,0,"2",37,"1","4","5",27973.203758,0.72
"2",67,"3",0,"1","1","3","1","2",4,0,0,2,"1",30,"1","5","1",89004.535861,5
"2",60,"1",0,"1","1","4","1","2",5,0,2,1,"2",38,"1","2","1",12261.350101,0.65
"1",22,"1",0,"1","1","2","1","2",6,2,0,0,"1",21,"1","4","5",51166.900015,1.52
"2",72,"1",0,"2","1","2","2","2",2,0,4,2,"2",72,"2","2","1",22187.305914,0.7
"2",44,"3",0,"1","1","5","1","2",2,0,1,0,"2",44,"1","5","5",21038.597171,1.97
"1",55,"3",0,"1","1","3","1","2",2,0,0,0,"1",55,"1","3","4",33433.990028,2.23
"2",80,"3",0,"1","1","2","1","2",1,0,0,1,"2",80,"1","2","2",34763.599731,1.31
"1",31,"4",0,"1","1","5","1","2",2,0,0,0,"1",31,"1","5","5",21900.958079,3.87
"2",47,"3",0,"1","1","5","1","2",4,0,2,0,"1",50,"1","5","1",117064.164013,5
"1",54,"3",0,"1","1","2","1","2",5,0,2,0,"1",54,"1","2","1",18821.117689,0.86
"2",58,"4",0,"1","1","4","1","2",2,0,0,1,"1",62,"1","2","1",24199.38401,0.84
"2",43,"2",0,"2","1","5","1","2",4,0,2,0,"2",43,"2","5","1",34616.971503,4.19
"1",72,"6",0,"2","1","5","1","2",5,1,0,2,"1",43,"2","4","1",15505.864175,3.48
"2",37,"2",0,"2","2","3","2","2",6,1,0,1,"1",80,"1","3","1",23015.093413,2.15
"2",72,"3",0,"1","1","2","1","2",2,0,0,2,"1",73,"1","2","1",57206.653095,2.48
"1",55,"1",0,"1","1","1","1","2",2,0,0,0,"1",55,"1","1","1",31463.897254,1.29
"1",80,"3",0,"1","1","2","1","2",1,0,0,1,"1",80,"1","2","2",34527.858326,5
"1",37,"6",0,"2","2","5","1","2",2,0,0,0,"2",27,"2","5","1",28842.838875,5
"1",49,"3",0,"1","1","3","1","2",4,0,0,2,"1",72,"1","3","1",29566.466495,0.12
"2",52,"3",0,"1","1","5","1","2",1,0,0,0,"2",52,"1","5","3",90604.866322,5
"2",70,"3",0,"1","1","5","1","2",2,0,0,2,"1",70,"1","5","1",49447.25675,5
"2",26,"3",0,"1","1","4","1","2",2,1,0,0,"1",26,"1","4","5",68800.997119,1.53
"2",50,"3",0,"1","1","5","1","2",3,0,0,1,"2",50,"1","5","1",89889.363185,4.4
"2",52,"3",0,"1","1","5","1","2",2,0,0,0,"2",52,"1","5","3",23347.417888,1.27
"2",52,"3",0,"1","1","4","1","2",6,0,0,2,"2",52,"1","4","6",29166.123226,2.13
"1",71,"4",0,"1","1","3","1","2",1,0,0,1,"1",71,"1","3","3",12767.787483,1.04
"2",34,"6",0,"2","2","4","1","2",7,1,3,0,"2",39,"2","2","1",16968.540319,0.88
"2",55,"3",0,"1","1","3","1","2",3,0,0,0,"2",20,"1","3","5",21540.570755,1.52
"1",74,"3",0,"1","1","5","1","2",1,0,0,1,"1",74,"1","5","3",74357.485095,5
"2",37,"4",0,"1","1","3","1","2",1,0,0,0,"2",37,"1","3","3",23438.222526,3.66
"1",80,"1",0,"1","1","1","1","2",2,0,0,1,"1",80,"1","1","2",12031.533115,1.79
"1",47,"3",0,"1","1","3","1","2",1,0,1,0,"1",47,"1","3","4",30341.43992,1
"1",45,"2",0,"1","1","3","1","2",1,0,0,0,"1",45,"1","3","6",31707.15438,3.74
"1",36,"3",0,"1","1","5","1","2",1,0,0,0,"1",36,"1","5","3",84120.656677,5
"2",66,"2",0,"2","1","1","2","2",2,0,0,1,"2",66,"2","1","3",14241.691039,0.52
"1",57,"4",0,"1","1","3","1","2",1,0,0,0,"1",57,"1","3","3",26458.913955,0.69
"2",42,"1",0,"1","1","4","1","2",2,0,0,0,"1",45,"2","4","1",37529.407865,3.93
"1",33,"3",0,"1","1","3","1","2",3,1,0,0,"1",33,"1","3","1",16977.21867,3.33
"1",22,"3",0,"1","1","5","1","2",4,0,1,0,"1",58,"1","5","1",72080.014915,5
"2",43,"1",0,"2","1","2","1","2",6,1,1,0,"1",42,"2","1","1",28218.956804,1.33
"2",26,"4",0,"1","1","4","1","2",3,1,1,0,"2",26,"1","4","5",36112.430315,0.35
"1",55,"3",1,"1","1","3","1","2",5,1,0,0,"1",55,"1","3","1",108103.350291,1.79
"2",40,"2",0,"1","1","3","1","2",4,0,3,0,"2",40,"1","3","5",31179.275398,0.67
"1",47,"4",0,"2","2","5","1","2",3,0,0,2,"1",80,"2","3","1",29448.640449,3.07
"1",73,"4",0,"1","1","2","1","2",1,0,0,1,"1",73,"1","2","1",9918.956424,0.7
"2",42,"3",0,"1","1","5","1","2",6,0,4,0,"1",36,"1","3","1",84721.464339,2.15
"1",39,"4",1,"1","1","5","1","2",6,0,3,0,"1",39,"1","5","1",20735.36065,3.96
"2",62,"1",0,"1","1","4","1","2",2,0,0,2,"2",62,"1","4","1",22187.305914,4.19
"1",80,"3",1,"1","1","5","1","2",3,0,0,2,"1",44,"1","5","6",30551.127042,5
"1",48,"3",0,"1","1","5","1","2",3,0,1,1,"1",48,"1","5","1",79433.299646,5
"1",40,"1",0,"2","2","3","2","2",6,2,1,0,"1",40,"2","3","6",24762.302082,0.63
"1",28,"3",0,"1","1","4","1","2",6,2,0,1,"2",68,"1","4","2",31628.579865,0.63
"1",44,"3",0,"1","1","2","1","2",7,0,0,2,"1",73,"1","2","1",21240.783878,0.67
"2",31,"4",0,"1","1","2","1","2",4,0,1,0,"2",50,"1","3","5",19485.546444,1.91
"1",21,"1",0,"1","1","3","1","2",4,0,2,0,"1",55,"2","1","4",35537.008208,0.92
"2",80,"3",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","4","1",44990.322145,3.22
"2",48,"1",0,"2","2","2","1","2",3,0,1,0,"1",43,"2","2","1",37529.407865,2.05
"2",25,"3",0,"2","2","5","1","2",3,1,0,0,"1",27,"2","5","1",64578.397369,1.23
"2",55,"3",0,"1","1","5","1","2",3,0,1,0,"1",56,"1","5","1",74348.922462,3.54
"2",32,"1",0,"2","2","3","2","2",7,0,0,0,"2",39,"2","1","1",23018.76866,1.94
"2",54,"3",0,"1","1","5","1","2",2,0,0,0,"2",54,"1","5","1",84145.999065,5
"1",63,"6",0,"2","2","5","1","2",2,0,0,2,"1",63,"2","5","1",11833.646614,5
"1",33,"4",0,"1","1","2","1","2",3,0,1,0,"2",36,"1","3","1",31066.851772,1.52
"1",41,"3",0,"1","1","2","1","2",5,0,3,0,"1",41,"1","2","1",14821.110318,0.91
"2",39,"3",0,"1","1","3","1","2",1,0,0,0,"2",39,"1","3","4",54591.411322,3.6
"1",64,"1",1,"1","1","3","1","2",2,0,0,2,"1",64,"1","3","1",13662.586043,3.87
"2",70,"4",0,"1","1","5","1","2",1,0,0,1,"2",70,"1","5","2",28058.954575,0.81
"2",42,"1",0,"2","2","4","1","2",4,0,2,0,"2",42,"2","4","1",22899.544594,0.93
"1",77,"3",1,"1","1","2","1","2",2,0,0,2,"1",77,"1","2","1",66938.724573,5
"2",22,"1",0,"1","1","4","1","2",5,0,2,1,"1",61,"2","1","1",36550.650062,1.2
"1",24,"3",0,"1","1","4","1","2",4,0,1,0,"2",42,"1","4","1",58966.770514,5
"2",59,"3",0,"1","1","5","1","2",3,0,0,1,"1",60,"1","5","1",133351.242201,5
"2",33,"3",0,"1","1","5","1","2",2,0,0,0,"1",35,"1","5","1",75661.323215,5
"2",44,"2",0,"2","2","2","2","1",6,1,1,0,"1",44,"2","2","1",28560.372069,1.42
"2",41,"3",0,"1","1","2","1","2",6,2,2,0,"1",43,"1","5","1",66313.020476,2.03
"2",34,"3",0,"1","1","5","1","2",4,2,0,0,"1",35,"1","4","1",86711.703215,3.61
"1",39,"3",0,"1","1","2","1","2",1,0,0,0,"1",39,"1","2","3",15058.98154,1.57
"2",47,"6",0,"2","2","5","1","2",4,0,2,0,"2",47,"2","5","1",19690.96046,0.85
"2",42,"1",0,"1","1","5","1","2",4,0,2,0,"1",45,"1","4","1",28694.726202,5
"2",50,"4",0,"1","1","4","1","2",3,0,0,0,"1",51,"1","4","6",24199.38401,3.44
"1",34,"3",0,"1","1","4","1","2",5,2,1,0,"2",31,"1","4","1",17889.38376,1
"1",80,"4",1,"1","1","4","1","2",3,0,0,2,"1",80,"1","4","1",13931.921944,3.03
"1",32,"6",0,"2","1","5","1","2",3,1,0,0,"1",32,"2","5","1",17754.493789,1.02
"2",60,"3",0,"1","1","5","1","2",1,0,0,1,"2",60,"1","5","5",97588.838086,5
"1",65,"2",0,"2","1","4","2","2",1,0,0,1,"1",65,"2","4","3",12352.53595,0.42
"2",66,"4",0,"1","1","2","1","2",1,0,0,1,"2",66,"1","2","3",18497.855373,1.11
"2",80,"3",0,"1","1","2","1","2",1,0,0,1,"2",80,"1","2","3",56756.157214,1.8
"2",57,"6",0,"2","2","5","1","2",2,0,0,0,"1",57,"2","5","1",13617.881247,3.22
"1",32,"6",0,"2","2","5","1","2",2,0,0,0,"1",32,"2","5","1",19009.30117,5
"1",80,"6",0,"2","1","1","1","1",3,0,2,1,"1",80,"2","1","2",14202.665717,0.52
"2",70,"3",0,"1","1","5","1","2",2,0,0,2,"1",73,"1","5","1",46865.504432,5
"2",79,"3",0,"1","1","5","1","2",1,0,0,1,"2",79,"1","5","3",45525.373894,4.28
"1",41,"1",0,"2","2","2","2","2",5,0,3,0,"1",41,"2","2","1",23721.73495,1.07
"2",80,"3",0,"1","1","3","1","2",2,0,0,2,"2",65,"1","5","3",38308.300277,2.39
"2",30,"4",0,"1","1","4","1","2",4,0,2,0,"2",30,"1","4","6",39622.264411,4.19
"2",51,"2",0,"2","1","2","1","2",7,1,4,0,"2",32,"1","2","5",13182.967793,0.2
"1",65,"1",0,"1","1","2","1","2",2,0,0,2,"1",65,"1","2","1",12739.270358,3.09
"2",65,"6",0,"1","1","4","1","2",2,0,0,2,"2",65,"1","4","1",16108.780281,3.22
"2",24,"3",0,"1","1","5","1","2",1,0,0,0,"2",24,"1","5","5",49010.391779,2.83
"1",48,"3",0,"1","1","3","1","2",3,0,0,0,"1",24,"1","4","5",136544.255482,5
"1",80,"3",0,"1","1","4","1","2",1,0,0,1,"1",80,"1","4","2",42071.929453,5
"1",30,"3",0,"1","1","4","1","2",2,0,0,0,"2",31,"1","4","1",69244.437969,5
"2",57,"4",0,"2","1","4","1","2",1,0,0,0,"2",57,"2","4","4",32624.687753,3.43
"1",53,"4",0,"1","1","4","1","2",3,0,0,2,"2",62,"1","5","1",27221.263898,4.61
"1",62,"4",0,"1","1","5","1","2",3,0,0,1,"1",62,"1","5","6",13801.726515,1.43
"2",44,"3",0,"1","1","5","1","2",5,0,2,1,"2",70,"1","5","2",45990.143552,5
"2",33,"3",0,"1","1","5","1","2",4,2,0,0,"2",33,"1","5","1",89840.648249,3.56
"2",60,"4",0,"1","1","4","1","2",1,0,0,1,"2",60,"1","4","5",14368.512073,0.86
"1",80,"4",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","4","1",9918.956424,1.29
"2",80,"3",0,"1","1","5","1","2",2,0,0,2,"2",80,"1","5","3",52965.381469,4.51
"2",65,"3",0,"1","1","3","1","2",3,1,0,1,"2",32,"1","4","4",20692.973029,0.51
"2",56,"3",0,"1","1","5","1","2",1,0,0,0,"2",56,"1","5","3",29756.246062,1
"1",71,"4",0,"1","1","3","1","2",3,0,1,1,"2",59,"1","3","1",9789.492511,2.87
"1",70,"3",0,"1","1","3","1","2",1,0,0,1,"1",70,"1","3","3",17787.940939,1.03
"2",40,"4",0,"1","1","3","1","2",4,0,1,1,"2",40,"1","3","5",27713.012876,0.85
"1",37,"3",0,"1","1","3","1","2",3,0,2,0,"1",37,"1","3","3",84208.44009,1.06
"1",57,"3",0,"1","1","5","1","2",2,0,0,0,"1",57,"1","5","1",139320.855635,5
"2",22,"3",0,"1","1","2","1","2",5,0,2,0,"1",54,"1","2","1",32937.437218,0.86
"1",76,"3",0,"1","1","4","1","2",2,0,0,2,"1",76,"1","4","1",85634.587371,4.84
"1",51,"7",0,"2","1","5","1","2",4,2,1,0,"1",51,"2","5","1",18770.56258,5
"2",34,"3",0,"1","1","2","1","2",2,0,1,0,"2",34,"1","2","5",33160.516091,0.45
"1",80,"4",1,"2","1","5","1","2",4,0,0,2,"2",55,"1","5","3",7553.387589,5
