"SEQN","RIDAGEYR","DMDHRAGE","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","INDHHIN2","INDFMIN2","INDFMPIR"
76628,2,29,15632.204481,15597.49326,1,106,7,7,1.27
76629,25,25,30564.708856,31126.675814,2,112,14,14,3.79
76630,39,39,24820.049485,25264.148319,2,108,2,2,0.71
76631,80,80,31920.554865,33134.217041,2,116,4,4,1.54
76632,49,49,13262.997143,13663.200776,1,117,10,10,4.64
76633,48,48,20451.498563,20766.619579,2,107,15,15,5
76634,43,43,19814.071249,20456.868751,2,112,7,7,1.25
76635,59,59,12326.811131,12698.765867,1,118,15,15,5
76636,29,29,26359.330998,26349.916668,2,114,6,3,0.76
76637,42,48,14116.266435,14073.534083,2,106,7,7,1.82
76638,63,63,13036.074129,13408.384533,1,109,7,7,3.05
76639,43,68,19466.287321,19419.355619,2,105,1,1,0.08
76640,6,25,13556.849442,13734.025881,1,113,7,7,1.2
76641,42,43,24192.767674,24119.532032,1,113,5,5,0.87
76642,40,51,21980.318578,22889.166822,2,105,9,9,2.52
76643,41,50,24110.527621,23808.911214,2,108,14,14,3.37
76644,10,25,20425.791465,20632.950468,1,106,6,6,1.07
76645,52,52,114630.838071,123229.299235,1,115,8,8,4.53
76646,1,51,12535.174878,13293.569832,2,110,4,1,0
76647,8,39,51396.579214,53201.315736,1,113,3,1,0.26
76649,59,59,16555.780125,17030.362122,2,104,3,3,1.14
76650,8,28,28754.43971,30153.158914,2,109,6,6,0.78
76651,0,32,6867.345763,6679.373037,1,104,15,15,5
76652,3,38,16770.509595,17584.048986,2,107,7,7,1.5
76654,45,45,113405.908888,119172.844185,1,105,15,15,5
76655,64,64,12395.031073,12672.894723,1,104,2,2,0.7
76656,23,24,76245.355111,78623.203087,2,112,7,7,2.02
76658,9,22,29357.00911,29740.680137,1,114,2,2,0.31
76660,74,74,29184.864994,29713.65585,2,104,3,3,1.03
76661,9,39,9026.243656,8970.432253,1,112,15,15,5
76662,12,53,18022.894449,17627.606033,1,106,3,3,0.45
76664,0,26,20232.999616,22264.5416,1,115,7,7,2
76665,44,41,113405.908888,114121.486313,1,105,15,15,5
76666,65,65,17155.864026,17190.899055,1,116,3,3,0.67
76667,52,52,110829.633023,113181.198116,1,104,15,15,5
76668,45,46,92357.351149,92820.629452,2,109,15,15,5
76669,63,48,7037.582072,7279.634949,2,118,9,9,1.68
76670,49,49,128072.163627,128881.502084,1,105,10,6,2.61
76671,40,39,25462.93301,25144.398365,1,116,15,15,3.96
76672,45,50,35321.251082,36029.766839,2,115,3,3,0.51
76673,80,73,33888.033134,34636.210604,2,106,14,14,5
76674,42,73,20441.396758,20196.082396,1,109,5,5,0.67
76675,48,48,15899.290863,16617.604867,2,104,15,15,5
76676,41,41,22176.810058,21892.396353,2,106,8,8,1.25
76677,18,23,17318.160418,16807.901635,2,111,6,6,1.07
76679,69,69,24522.638098,24643.740068,1,116,4,4,1.67
76680,61,62,64433.423473,64604.238845,2,112,15,15,4.84
76683,15,39,18614.702504,19025.737955,2,115,3,3,0.42
76684,47,47,89859.890656,97417.835952,1,104,7,7,3.31
76685,4,39,16169.558344,17479.748738,1,106,10,10,2.54
76687,79,79,11824.556541,13167.023746,2,106,5,5,2.1
76688,68,68,107501.141396,109112.678946,1,114,7,7,3.05
76689,69,69,64249.082614,0,1,110,7,7,3.05
76692,58,52,113951.043264,116317.252234,2,115,9,9,3.5
76693,7,33,5832.070181,5816.803662,1,118,5,5,0.56
76694,8,29,18205.463881,18391.912163,1,114,7,7,1.7
76695,80,80,14622.538888,0,2,104,4,4,1.37
76696,7,45,8790.798024,8753.175487,2,111,1,1,0.13
76697,24,48,71163.092077,75354.984166,1,114,6,6,1.4
76698,66,70,7425.113535,7440.276809,1,118,8,8,1.56
76699,16,44,11596.149818,12557.243419,1,112,6,6,1.93
76700,53,53,21423.46123,21148.709091,2,118,4,4,0.8
76701,3,28,15359.407592,15898.780812,2,108,6,6,1.07
76702,62,62,10117.475546,10985.472492,2,112,4,1,0.26
76703,36,36,19211.134195,20613.893438,2,109,5,5,2.06
76704,50,50,28454.754367,29293.321973,2,105,4,2,0.6
76705,50,50,26270.671637,26472.201055,1,106,6,6,1.28
76706,60,60,7775.941732,7764.225598,1,104,8,2,0.52
76707,46,46,32300.283531,32244.833464,1,108,5,5,1.35
76708,23,23,36346.250689,37132.730041,2,111,1,1,0.05
76709,74,74,83918.343235,83886.782345,2,111,6,6,1.59
76710,1,28,8365.21694,8796.125523,1,104,15,15,5
76711,11,38,5221.14545,5256.213858,2,104,9,9,3.18
76712,36,28,106819.654572,118128.052992,1,105,15,15,5
76713,2,29,13330.65674,15546.967533,1,115,3,3,0.72
76714,72,73,20930.26726,21120.247321,1,109,5,5,0.67
76715,74,74,9918.956424,10143.226518,1,114,6,6,1.93
76716,18,43,35774.073064,44923.569967,1,105,5,5,1.02
76717,0,47,6998.55619,7455.979685,1,108,14,14,2.53
76718,40,42,24002.615607,23929.955587,2,115,5,1,0
76719,39,44,18899.821202,18564.233469,2,106,8,8,1.79
76720,15,46,15200.883115,14908.215917,1,107,6,6,1.27
76721,9,35,17107.698325,17439.544437,2,112,6,6,0.9
76722,73,73,95375.459747,93754.985704,2,115,15,15,5
76723,48,48,79969.743225,80406.527224,2,115,15,15,5
76724,13,42,7434.854994,8558.9272,2,117,6,6,1.62
76725,14,53,16921.62129,17225.813568,1,104,6,6,1.11
76726,0,36,6521.344688,6519.271213,1,118,15,15,5
76727,7,33,15733.231169,15662.145061,1,106,9,9,2.97
76728,8,20,9674.62887,10522.94508,2,111,5,5,1.25
76729,0,30,7441.878888,7298.249183,2,110,15,15,5
76730,58,58,28883.536459,30418.336026,1,113,4,4,1.21
76731,41,41,29058.926776,30552.586788,1,118,10,10,3.58
76732,19,45,17007.32113,16953.951872,1,106,14,14,3.61
76733,77,75,46988.470276,50559.292997,1,116,7,7,2.26
76734,80,80,47196.304429,48467.314606,2,106,8,8,3.18
76735,58,31,152364.716013,155528.590142,1,113,3,3,0.61
76736,30,30,21017.541729,22744.124332,2,104,15,15,5
76737,28,60,106064.510933,108396.974447,2,115,15,15,5
76738,63,37,16046.589066,16022.870558,1,112,15,15,5
76739,80,80,60081.374354,67327.766373,2,112,4,4,1.54
76740,40,40,68224.987026,70888.925449,2,104,15,15,4.19
76741,68,68,41630.359646,41871.946969,2,112,3,3,1.11
76742,40,40,15681.810271,15923.438921,1,117,15,15,5
76743,2,29,17053.373594,19378.409671,1,114,7,7,1.7
76744,5,57,7738.712668,8063.572659,1,117,9,9,2.18
76745,70,70,13232.460603,13082.852492,2,107,14,2,0.69
76747,80,80,14622.538888,15365.760336,2,104,3,3,1.2
76748,1,27,27218.887027,29348.283053,2,116,15,15,5
76749,7,34,18069.015491,18252.272,2,109,6,6,0.84
76750,9,38,12006.043856,12393.356589,1,116,4,4,0.54
76751,36,36,44489.657132,44786.006346,1,111,10,10,3.33
76752,4,26,11800.738037,11949.049142,1,118,1,1,0.02
76753,61,52,18397.696565,18470.244689,2,105,10,10,2.13
76754,76,76,14180.768061,14696.760276,1,112,15,14,5
76755,42,61,60181.614442,60483.494432,1,114,14,14,3.1
76756,44,49,20887.046854,22929.907399,2,117,4,1,0.15
76757,79,79,6577.387231,6827.022217,2,117,7,7,1.77
76758,15,44,18206.154518,19390.545785,1,109,6,6,1.43
76759,0,34,5776.381432,5922.386284,1,108,14,14,3.82
76760,16,64,9830.200555,9669.239951,2,118,6,6,0.68
76761,0,32,5923.098943,6059.828835,1,107,4,4,0.47
76762,3,27,16087.366398,16794.749601,1,109,6,6,1.16
76763,12,36,21218.503831,20593.326118,1,111,9,9,3.17
76764,61,64,13221.510637,13160.593855,2,108,15,15,5
76765,13,75,9926.319673,10026.416144,2,110,5,5,0.48
76766,11,34,7914.105806,7819.000102,1,117,6,6,1.28
76767,25,29,93806.110061,96731.621637,1,113,8,8,3.38
76768,7,27,39679.836977,41173.549489,1,115,3,3,0.61
76769,19,60,19621.351029,20525.725497,1,106,6,6,1.12
76770,7,25,13688.122226,13828.306891,2,113,5,5,0.67
76772,13,42,68627.088455,70708.618785,1,114,6,6,1.54
76773,60,60,9289.765852,0,1,114,2,2,0.73
76774,13,20,15752.903365,16097.523486,1,108,7,7,1.38
76775,3,36,58474.189479,59835.326072,1,106,15,15,5
76776,5,44,7536.17002,8144.792154,2,106,15,15,4.69
76777,29,29,35859.677501,37146.44778,2,109,14,14,3.14
76778,18,40,19805.786404,20879.435701,1,107,14,14,3.91
76779,71,66,15239.155551,15400.555144,1,111,5,5,1.02
76780,7,36,49542.862249,52448.949802,2,109,15,15,5
76781,1,34,19907.023126,21334.264715,1,113,1,1,0.03
76783,9,26,12442.343497,12821.211448,2,113,2,2,0.35
76784,11,38,29357.00911,31019.043755,1,113,2,2,0.28
76786,9,30,63389.589812,70976.826301,1,115,7,7,2.58
76787,11,43,16767.641059,17027.822275,1,111,14,14,3.82
76788,4,49,16198.000356,16401.576041,1,109,5,5,0.74
76789,71,76,40851.120848,40645.462633,1,116,14,14,5
76790,6,31,10671.081228,11017.280505,1,115,6,1,0
76791,15,35,18548.259591,19371.316418,2,104,8,8,2.1
76792,38,38,21831.139026,23030.876567,2,113,7,7,1.13
76793,45,45,20294.919152,21562.392199,1,118,8,8,2.1
76794,12,46,13071.749823,13781.57671,2,116,6,6,1.72
76795,11,47,7626.304479,7505.119024,2,114,6,6,1.04
76796,42,42,76100.779641,79072.239215,1,112,8,8,1.92
76797,60,64,14929.446508,15338.587226,2,117,3,3,0.64
76798,5,36,16342.801321,17061.416342,2,107,8,8,2.86
76800,18,41,23500.430267,23457.092112,1,113,3,3,0.47
76801,0,35,8189.103453,8138.754627,1,107,15,14,5
76802,57,49,19125.968907,20996.586977,2,117,4,1,0.39
76803,12,37,21348.448023,20991.322601,1,107,7,7,1.14
76804,10,54,26585.403827,29028.954665,1,117,10,10,2.36
76805,56,80,103561.720586,105759.076298,2,104,8,8,3.05
76806,14,54,29527.061308,30976.911469,1,108,7,7,1.78
76807,72,78,16202.02994,15928.496036,1,109,8,8,2.12
76808,4,47,14352.51152,0,1,107,7,7,0.8
76809,80,80,32304.087068,34083.519316,1,112,8,8,3.22
76811,27,50,21838.291237,22683.188609,2,118,8,8,1.81
76812,4,38,11744.584518,12996.796324,1,111,15,15,4.35
76813,31,31,17551.106895,0,2,104,5,5,0.84
76814,62,62,77910.3111,79078.255833,2,112,15,15,4.84
76816,30,52,24751.89737,0,2,116,2,2,0.29
76817,54,54,25710.824593,26363.644989,2,108,8,8,3.18
76818,80,80,35881.794253,37858.30025,1,110,8,8,3.22
76819,54,54,20136.11705,21784.447469,1,104,15,15,5
76820,46,46,27432.009915,30115.001491,2,108,3,2,0.74
76821,18,47,13784.7385,13650.211935,1,118,14,14,4.1
76822,16,61,19926.374763,19339.268079,1,109,6,6,1.2
76823,6,47,9482.85517,10076.594519,1,114,4,4,0.97
76824,57,57,26128.790074,28770.319168,2,109,3,3,1.03
76825,28,43,29199.756254,30520.060509,2,118,6,6,0.95
76826,23,52,90245.717499,91249.487194,2,113,15,15,3.58
76827,72,34,12757.3366,13043.322177,1,114,3,3,0.44
76828,40,56,15692.5815,15740.184868,2,117,5,5,1.11
76829,12,75,9813.566622,10047.094717,2,110,5,5,0.48
76830,10,44,49506.972973,51770.257606,2,113,15,15,5
76831,80,58,31005.33338,32454.726309,2,111,7,7,1.93
76832,5,35,54870.380381,60635.249918,1,113,14,14,3.61
76833,7,28,13732.557724,13670.511088,1,106,10,10,2.22
76834,16,44,10907.339188,10585.967548,2,110,6,6,1.03
76835,40,40,28751.601313,32065.230867,1,114,3,3,1.13
76837,40,40,16575.424742,17473.741348,1,107,15,15,4.35
76838,2,50,7889.091627,8220.26431,2,106,10,10,2.19
76839,6,28,10579.879323,10532.077162,1,104,5,5,0.96
76840,61,61,15890.836481,16435.704711,2,116,3,3,0.86
76841,6,36,52045.289608,55316.386667,1,106,15,15,5
76842,62,62,14291.724029,14525.01499,2,111,14,14,5
76843,59,36,19437.763178,19725.305018,1,114,4,4,0.54
76844,4,35,13300.057647,13700.746943,1,108,6,6,1.12
76845,17,49,42444.184622,45548.581556,1,110,15,15,3.96
76846,26,27,26603.078593,27412.132277,1,108,8,4,0.64
76847,35,59,17384.197529,18812.302368,1,117,15,15,5
76848,31,31,30106.853771,0,2,105,4,4,0.95
76849,79,79,14404.1694,14410.879298,1,116,5,5,1.4
76850,7,36,15968.816422,16470.579794,1,110,15,15,3.48
76852,0,25,6086.166679,5999.391685,1,112,8,8,2.56
76853,80,80,22208.518877,23039.372713,2,105,15,15,5
76854,36,36,83613.322042,87972.339791,2,109,15,15,5
76855,0,24,3793.89278,3748.417657,2,118,5,5,0.79
76856,20,20,89270.728172,89541.257559,2,116,6,6,1.26
76857,13,38,50772.674313,50410.812879,2,113,10,10,2.73
76858,8,65,33498.961645,33936.764452,1,114,5,5,0.65
76859,32,32,25894.090606,27482.399122,2,115,15,15,3.33
76860,60,60,13968.17501,13903.171049,2,105,7,7,3
76862,9,33,10345.355949,0,2,113,14,14,3.79
76863,39,36,66778.878489,68375.414495,2,104,15,15,5
76864,80,80,23481.097521,26368.461381,1,105,5,5,2
76866,11,43,8965.6736,8823.204959,1,116,8,8,2.21
76867,51,51,19683.281908,20247.515739,2,106,9,9,5
76868,55,55,25812.800108,27749.018695,2,114,6,6,2.57
76870,80,80,36855.990798,37848.533327,2,113,4,4,0.81
76871,70,70,22565.168491,25232.330748,2,106,9,9,3.81
76872,66,34,80692.867938,82574.305572,1,109,7,7,2.05
76873,5,40,18808.278634,19374.913466,2,116,5,5,0.84
76874,10,36,14805.876017,15287.53589,2,115,2,2,0.26
76875,4,28,13297.60351,17966.232866,2,105,6,6,1.2
76876,1,36,16070.066365,16595.859854,1,111,15,15,5
76878,30,30,108897.365863,113052.002114,2,111,7,7,3.6
76879,17,40,11775.100709,11536.805728,1,116,6,6,0.94
76880,62,62,16435.839651,16579.743531,1,112,14,14,4.84
76882,33,33,86688.344802,87968.647147,2,113,6,6,2.14
76883,7,29,15119.155092,15272.494027,1,115,8,8,2.12
76884,55,58,19634.895248,19389.267835,1,104,15,15,5
76885,51,50,89536.217554,90950.105175,1,115,15,14,4.4
76886,54,53,21229.284796,20957.022936,2,113,12,7,2.02
76887,11,34,19211.523342,0,1,111,14,14,3.26
76888,80,80,38030.363265,39453.135912,1,105,9,9,3.87
76889,65,65,21118.127311,21991.451519,2,111,14,14,5
76890,10,30,9620.989807,10271.828972,2,106,12,5,0.84
76891,20,55,58373.274406,59656.960453,1,105,14,14,2.27
76892,62,62,10551.463549,11559.399792,1,118,5,5,0.7
76893,60,60,96282.763956,95487.255273,1,116,6,6,2.96
76894,18,46,10120.793614,11379.67817,2,105,8,8,3.18
76895,14,38,11087.575359,10863.193961,1,108,7,7,1.33
76896,4,52,14079.456959,14573.882411,2,108,6,6,1.17
76898,19,39,13170.911099,14394.990267,2,106,8,8,2.53
76899,60,60,13214.274682,14007.01612,2,117,9,9,2.31
76900,25,55,36550.650062,38506.603907,1,109,5,5,0.87
76901,52,50,24417.281849,24111.828027,2,111,9,9,1.88
76902,56,22,25643.026959,27394.350156,1,111,15,15,5
76903,34,34,85949.927417,90401.841965,2,113,5,5,1.01
76904,17,50,50000.544949,51214.692111,2,112,15,15,4.48
76905,33,33,17198.16013,17184.111012,1,104,2,2,0.3
76906,10,34,8494.124203,8392.048279,2,114,5,5,0.72
76907,32,80,56828.521331,57273.299919,1,118,8,8,2.56
76908,22,24,42130.081862,43056.564038,1,108,12,1,0
76909,18,48,63722.125979,66951.836916,1,116,15,15,4.72
76910,10,40,5960.905529,7877.524613,2,117,7,7,2.54
76911,56,58,31421.038424,33536.2843,1,113,4,4,1.21
76912,74,70,10478.605164,10774.278006,1,111,4,4,1.01
76913,0,34,8089.327514,8659.789121,2,111,5,5,0.92
76915,63,70,12258.213681,12375.602168,2,106,15,15,5
76916,15,36,16417.941086,16057.853424,1,106,4,4,0.46
76917,80,80,14690.792779,15228.087827,1,112,4,4,1.23
76918,17,45,95044.378495,94869.103063,1,113,14,14,3.14
76919,37,34,106819.654572,113217.975633,1,105,14,14,4.61
76920,23,20,28836.917644,29235.207842,1,108,4,4,0.9
76921,64,39,14342.414178,14371.291865,2,115,3,3,0.31
76922,1,29,31168.24754,33606.611107,2,114,15,15,5
76923,33,33,17604.434533,0,2,104,15,15,5
76924,19,62,11464.429169,11445.485926,1,112,4,4,0.54
76925,58,58,31421.038424,32362.095649,2,107,2,2,0.52
76926,2,29,16270.122035,17035.319455,1,113,4,4,0.64
76927,11,36,9218.598504,9107.816398,1,112,6,6,1.16
76928,57,57,148651.038838,149721.598413,2,109,15,10,5
76929,19,52,58894.103815,63201.659183,1,114,15,15,4.06
76930,5,38,22602.894766,23249.353711,2,112,1,1,0.18
76931,80,80,16207.51728,16845.325597,2,109,4,4,0.95
76932,73,73,12296.327439,12497.046543,1,111,6,6,2.06
76933,4,43,15412.907125,15877.249992,2,114,5,5,1.06
76934,41,41,94164.832792,96516.097108,1,106,15,15,3.63
76935,43,43,22662.713558,23068.995381,1,104,10,7,3.05
76936,12,50,13081.902358,13142.302561,2,114,2,2,0.38
76937,39,39,84120.656677,84779.042044,1,110,9,9,3.55
76938,16,38,10195.349076,9894.955369,1,118,5,5,0.63
76939,8,43,11001.090872,11349.479023,2,114,15,15,5
76940,21,24,99863.562648,99264.60332,1,114,15,6,2.96
76941,78,80,54972.041423,55286.013576,2,107,6,6,1.93
76942,39,41,42234.695086,0,2,109,6,6,1.04
76943,10,35,42846.479497,43406.446377,2,106,15,15,5
76944,64,64,11754.738636,12159.034923,2,113,2,2,0.61
76945,53,53,22859.754728,24398.660008,2,116,4,4,0.85
76946,3,22,6903.525397,7124.048916,1,112,14,14,3.84
76948,11,34,10610.987219,11147.892376,1,118,5,2,0.38
76949,14,46,15545.115929,15475.978453,1,108,4,4,0.58
76950,36,36,66711.620307,70619.433759,1,111,15,15,4.35
76951,80,80,14989.075718,15876.331204,2,117,5,5,1.75
76952,1,42,32249.34322,32003.574173,2,107,14,14,2.24
76953,41,43,20986.439254,22984.487046,2,113,15,15,5
76954,48,48,35988.603336,37020.239605,2,111,4,4,1.54
76955,38,37,16872.574885,18366.236111,2,104,9,9,1.72
76956,16,36,19892.347342,19306.243236,1,111,3,3,0.61
76957,7,30,12054.099375,11909.242377,2,115,8,8,1.43
76958,57,27,19525.577529,20416.919012,1,108,14,14,3.09
76959,12,41,15870.247154,16342.424766,1,106,1,1,0.03
76960,59,59,14563.445084,15524.663216,2,118,3,3,0.84
76961,18,55,63138.021552,65509.041464,2,109,8,8,1.79
76962,3,31,14055.660701,14716.710156,1,112,4,4,0.4
76963,39,39,29318.115478,31116.449051,1,105,15,15,5
76964,16,45,53228.818259,53130.656702,1,112,15,15,5
76965,35,29,19814.69502,21960.980347,1,109,15,15,5
76966,48,51,18845.22475,19177.273415,2,106,15,15,5
76967,3,34,14520.052383,16143.450323,1,116,2,2,0.31
76968,34,34,56614.708626,65162.154985,2,109,6,6,0.84
76969,52,52,100925.096958,99930.763883,2,113,9,9,3.81
76970,19,49,11690.923303,12478.768307,2,112,9,9,2.15
76971,6,38,8018.518452,8382.423146,1,118,14,14,3.77
76972,57,57,21027.325599,22108.152694,2,107,8,8,1.65
76973,65,65,69977.962902,69399.790082,1,117,15,15,5
76974,38,38,57743.051354,63776.419312,2,109,9,9,5
76976,12,27,14191.761385,14406.553309,2,108,6,6,1.09
76977,69,69,11957.886606,12137.782649,1,116,12,5,1.74
76978,18,18,15900.406629,16126.368704,2,108,12,1,0.3
76979,23,42,16398.380721,17532.200076,2,118,8,8,1.56
76980,1,45,27248.679748,30111.519093,1,110,15,15,5
76981,6,35,8041.064157,8520.353249,1,112,3,3,0.51
76982,8,41,9447.088056,9896.520678,2,104,14,14,3.05
76983,11,46,12251.342399,13031.371389,2,108,15,15,4.69
76984,43,43,103133.570841,105572.880642,1,115,5,5,1.42
76985,80,80,30930.093041,34660.559958,2,105,15,15,5
76986,2,26,17074.751354,17903.049548,2,109,5,5,0.88
76987,33,33,22579.993369,22099.0429,1,117,4,4,0.47
76988,67,67,14746.098191,15588.414062,1,117,14,14,5
76989,9,61,11718.871808,11892.097589,1,111,5,5,1.02
76990,21,21,78766.187267,83274.538436,1,112,15,15,5
76991,80,80,38908.626538,40396.134614,2,107,6,6,1.88
76992,67,49,13474.095754,13694.040159,2,106,15,15,5
76993,16,37,14359.14917,14576.474504,1,114,14,14,2.37
76995,15,45,15752.903365,15808.097956,1,108,9,9,1.99
76996,36,54,35598.689428,36518.054428,1,117,12,3,1.04
76997,18,36,14909.95275,14582.93915,2,105,8,8,1.63
76999,19,41,69002.013102,68510.229524,1,116,15,15,5
77000,55,57,106720.010705,108936.066296,2,116,14,14,5
77001,40,54,18621.961603,18565.589742,2,112,5,5,0.86
77002,16,36,22844.522355,22919.402423,1,111,14,14,3.45
77004,80,53,15080.329818,15986.55017,1,104,15,15,5
77005,4,49,8207.825691,8326.332456,1,108,6,6,1.16
77006,34,38,30865.768548,31005.12591,1,117,6,6,1.54
77007,45,45,17192.441605,17732.866217,1,117,7,7,1.78
77009,10,45,34193.710916,34543.900216,1,116,15,15,5
77010,44,44,33880.523189,33446.011412,1,111,3,3,0.69
77011,63,63,18448.672498,18409.340312,2,111,9,9,5
77012,80,80,22208.518877,24769.485665,2,105,15,15,5
77013,25,55,45484.281501,46049.388149,2,106,15,15,5
77014,52,52,27252.596772,27661.675058,1,115,8,8,3.92
77015,67,70,12673.954477,0,1,118,15,15,5
77016,20,20,44226.961684,49931.139793,2,111,6,4,1.56
77017,34,34,84120.656677,85549.063819,1,110,9,9,2.82
77018,4,46,24641.81842,0,1,109,15,15,5
77019,28,28,24228.317161,25018.465289,1,114,6,6,1.36
77020,47,43,66076.325643,70835.594683,1,116,8,8,1.81
77021,43,43,28451.828786,29174.245683,2,116,6,6,2.18
77022,54,80,21657.586678,21859.160435,1,106,3,3,0.85
77023,65,65,47250.305652,51134.600532,1,104,9,9,5
77024,25,57,23397.254422,23181.397451,2,114,10,10,2.94
77025,55,39,21018.835537,22157.965865,2,112,9,9,2.15
77026,14,50,21149.230095,22936.812402,1,109,14,14,3.82
77028,54,28,25036.640787,25407.006538,2,116,2,2,0.29
77029,48,48,31213.217323,31671.638032,1,109,2,2,0.52
77030,70,70,12970.950454,13351.019826,2,105,4,4,1.29
77031,6,26,10932.567906,11221.29905,2,111,2,2,0.34
77032,57,57,22430.48913,22149.889567,2,114,15,15,5
77033,21,26,20846.836154,21079.18217,1,112,7,4,1.31
77034,1,36,8594.465967,8760.787656,2,105,6,6,0.69
77035,64,64,10002.015537,10028.765144,1,108,8,8,2.12
77036,12,27,18719.332815,18776.683108,1,109,5,5,0.7
77037,9,33,13355.718826,13787.91105,1,106,8,8,1.34
77039,16,29,16409.388061,16515.891175,1,107,4,4,0.71
77040,80,75,53258.809072,54693.084259,2,115,8,8,3.31
77041,73,73,20564.200441,21312.465083,2,115,7,7,2.69
77042,6,24,13079.076751,13211.725148,1,116,6,6,1.59
77043,60,60,28228.248455,29812.289129,1,117,4,4,0.98
77044,2,23,9313.493495,9447.964185,2,115,5,5,1.11
77045,30,30,26575.552863,28004.547157,1,112,4,4,1.06
77046,62,62,106540.964522,106961.090328,2,113,7,7,2.23
77047,28,28,27264.501162,29122.658211,2,104,7,7,3.17
77048,1,20,28814.081083,31841.386838,2,112,1,1,0.13
77049,66,66,12381.665077,13302.519319,1,118,8,8,2.58
77050,31,31,24139.543137,24328.475589,2,111,3,3,0.63
77051,21,21,31991.897986,32964.836619,2,110,3,3,0.73
77052,12,33,10295.038595,10086.695917,2,110,4,4,0.59
77053,8,38,19928.602828,21653.459166,1,107,5,5,1.13
77054,54,54,15902.418122,16147.445944,2,106,15,15,5
77055,45,45,31548.827944,31707.081589,2,107,4,4,1.04
77056,16,37,11713.301479,0,1,104,6,6,1.06
77057,80,80,53754.49049,56182.394718,2,109,7,7,2.23
77058,17,43,15096.13109,16372.091337,1,107,14,14,3.82
77059,6,34,7914.105806,7819.000102,1,117,6,6,1.28
77061,3,44,10759.371831,11410.32831,2,110,6,6,1.03
77062,1,31,39617.702346,45019.131378,2,108,8,8,2.1
77063,69,70,41467.402647,41672.184209,2,112,7,7,1.77
77064,2,30,40470.877023,41395.050587,2,113,14,14,3.05
77065,6,24,12834.292027,13549.200397,1,110,5,5,0.73
77067,67,72,74311.781717,73697.801964,1,115,8,8,3.03
77068,15,38,20868.698041,21288.333285,1,111,7,7,1.79
77069,0,37,5925.859962,0,2,106,15,15,5
77070,30,30,22764.001768,24127.527915,2,109,6,6,1.05
77071,14,40,14705.30382,14428.650563,1,107,10,10,2.36
77072,70,70,75541.091292,81281.730296,2,109,2,2,0.71
77073,67,67,39555.85888,39394.944975,2,108,3,3,0.9
77074,58,58,29640.126601,30489.779736,2,113,7,7,3.43
77075,42,42,31971.081932,32612.396003,1,107,15,15,5
77076,35,35,25096.538417,26446.004611,2,111,14,14,3.79
77077,50,51,15738.592398,16184.721237,2,117,12,5,2.06
77078,4,37,8211.071049,9468.167626,2,106,6,6,1.18
77079,2,25,8655.148873,8822.644908,2,108,9,9,2.78
77080,26,41,46890.734126,47983.596231,1,113,3,3,0.59
77081,67,67,82891.798754,83570.611399,1,110,9,9,2.82
77082,25,25,72065.026736,73682.471015,2,116,14,14,5
77083,77,77,21227.318185,21837.787247,2,116,8,8,2.27
77084,3,45,12695.695854,13253.942727,1,118,6,6,0.56
77085,0,28,5924.913821,5719.992813,1,118,4,4,0.87
77086,12,39,10566.226763,10633.772592,2,117,2,2,0.29
77087,10,57,9563.104901,9411.142804,2,115,5,5,0.57
77088,7,58,14930.441282,15744.253621,1,109,8,8,1.58
77089,4,40,8666.247069,8833.957879,2,114,1,1,0.02
77090,43,43,24475.70551,24843.100946,2,114,8,8,4.11
77092,3,52,20990.221379,20943.612713,2,109,4,4,0.47
77093,2,32,32461.382967,33217.004834,2,107,6,6,0.9
77094,57,57,18154.609898,19640.735334,2,104,9,9,3.81
77095,46,46,102082.313822,104496.759347,2,109,15,15,5
77096,75,75,40003.336102,40331.732186,1,108,3,3,0.87
77097,25,68,28734.577221,28469.4795,1,115,4,4,0.77
77098,34,34,26438.468888,27860.092038,2,116,15,7,3.66
77099,14,53,16417.941086,16057.853424,1,106,4,4,0.42
77100,63,36,13023.451149,13038.6915,1,111,10,10,3.33
